date,symbol,open,high,low,close,volume
2024-02-01,SP006,40.7642,41.3261,40.4944,41.0544,200380
2024-02-01,SP007,44.3317,44.7868,44.0617,44.5157,127590
2024-02-01,SP008,44.3734,45.5688,43.7551,44.9425,265675
2024-02-01,SP009,45.7286,46.2088,44.8276,45.3034,145663
2024-02-01,SP010,46.1421,46.8972,44.6,45.342,256263
2024-02-01,SP011,43.9071,44.3369,43.7198,44.1485,134968
2024-02-01,SP012,48.0559,48.4341,47.4449,47.8213,254109
2024-02-01,SP013,48.4238,49.1823,46.8775,47.6234,241994
2024-02-01,SP014,52.2139,52.9524,51.5986,52.3356,245809
2024-02-01,SP015,48.1337,48.7762,46.4555,47.084,209972
2024-02-01,SP016,54.7695,55.1735,54.3054,54.7089,178256
2024-02-01,SP017,48.6635,49.7937,48.2187,49.3428,157052
2024-02-01,SP018,53.3903,54.5358,52.7444,53.884,199088
2024-02-01,SP019,57.8627,58.218,57.4803,57.8354,98622
2024-02-01,SP020,50.1995,50.5516,49.821,50.1729,219842
2024-02-01,SP021,58.4777,58.7175,58.2885,58.528,130338
2024-02-01,SP022,61.8906,62.5304,61.34,61.979,243161
2024-02-01,SP023,60.4615,60.9501,59.9037,60.3917,302954
2024-02-01,SP024,57.2115,59.8106,56.2078,58.7794,219754
2024-02-01,SP025,60.5454,60.9621,60.2976,60.7137,203145
2024-02-01,SP026,57.3376,58.0113,55.8468,56.5107,199126
2024-02-01,SP027,64.7588,67.4447,63.7605,66.4208,365201
2024-02-01,SP028,68.6448,69.0347,68.1222,68.5114,107094
2024-02-01,SP029,60.9489,61.4451,60.5154,61.0112,195772
2024-02-01,SP030,64.9058,65.9233,64.3416,65.3551,206858
2024-02-01,SP031,64.7008,65.8885,63.962,65.1447,279459
2024-02-01,SP032,69.9649,70.5685,68.5032,69.0993,139043
2024-02-01,SP033,70.0016,70.7485,68.302,69.0387,182466
2024-02-01,SP034,66.9724,67.7899,65.0165,65.82,130666
2024-02-01,SP035,72.7015,74.1349,71.9876,73.4141,146709
2024-02-01,SP036,79.9066,80.5744,79.5941,80.2605,160794
2024-02-01,SP037,70.1422,72.1082,69.2493,71.2019,149812
2024-02-01,SP038,74.8486,77.6127,73.7779,76.5181,211304
2024-02-01,SP039,80.7484,81.6415,80.247,81.1378,243410
2024-02-01,SP040,75.8593,77.6461,75.1472,76.924,189989
2024-02-01,SP041,73.478,74.0171,72.5472,73.0835,168885
2024-02-01,SP042,87.3062,90.3663,85.9787,89.0129,193584
2024-02-01,SP043,87.4515,89.1112,83.8509,85.473,115648
2024-02-01,SP044,86.681,88.149,83.7293,85.1718,116087
2024-02-01,SP045,89.6853,90.31,88.8406,89.4637,91901
2024-02-01,SP046,84.0099,84.5333,83.2036,83.7252,204909
2024-02-01,SP047,82.6774,85.6683,81.5189,84.4844,271039
2024-02-02,SP000,34.1721,35.5054,33.6706,34.9919,208913
2024-02-02,SP001,37.2442,37.915,36.9435,37.6114,199271
2024-02-02,SP002,37.5829,37.8981,37.3626,37.6773,247786
2024-02-02,SP003,39.145,40.15,38.6728,39.6714,267042
2024-02-02,SP004,38.9487,39.2925,38.4173,38.7594,135562
2024-02-02,SP005,39.8131,41.3035,39.1072,40.5839,247958
2024-02-02,SP006,41.01,41.6299,40.6727,41.2903,234106
2024-02-02,SP007,44.4941,45.1065,44.228,44.8385,137303
2024-02-02,SP008,44.9416,45.5742,44.4758,45.1068,200985
2024-02-02,SP009,45.3367,46.7904,44.7756,46.2185,175346
2024-02-02,SP010,45.4386,45.6027,45.1844,45.3481,214589
2024-02-02,SP011,44.075,44.4401,43.5888,43.9529,144785
2024-02-02,SP012,47.6993,48.1691,47.4675,47.9361,264860
2024-02-02,SP013,47.6533,48.0783,47.374,47.7981,206275
2024-02-02,SP014,52.3777,53.8989,51.6919,53.2024,283884
2024-02-02,SP015,46.7487,48.1158,46.3226,47.6812,188136
2024-02-02,SP016,54.7161,54.9053,54.3829,54.5717,149261
2024-02-02,SP017,49.2152,49.7382,48.4198,48.9398,145264
2024-02-02,SP018,53.8989,56.7944,52.6365,55.4946,257680
2024-02-02,SP019,57.973,58.62,56.8247,57.466,90159
2024-02-02,SP020,50.2629,50.4855,49.8245,50.0461,245320
2024-02-02,SP021,58.3927,59.0677,57.3046,57.9748,146069
2024-02-02,SP022,62.1946,62.5757,61.4654,61.8445,215028
2024-02-02,SP023,60.3264,61.8075,59.6108,61.0829,351932
2024-02-02,SP024,58.605,61.3451,57.5647,60.2752,209846
2024-02-02,SP025,60.458,61.0806,59.9243,60.5462,210162
2024-02-02,SP026,56.5132,57.367,56.121,56.9716,188606
2024-02-02,SP027,66.4041,67.0819,66.0856,66.7617,284883
2024-02-02,SP028,68.4585,70.9038,67.5662,69.9916,139261
2024-02-02,SP029,60.9663,61.7105,59.8587,60.5985,203970
2024-02-02,SP030,65.2086,67.6616,64.2899,66.7217,230171
2024-02-02,SP031,64.8231,65.3815,64.2348,64.793,260223
2024-02-02,SP032,69.3871,69.6878,68.7299,69.0292,127810
2024-02-02,SP033,68.9601,71.2726,67.8221,70.1156,170778
2024-02-02,SP034,65.6845,67.9149,64.8666,67.0796,126585
2024-02-02,SP035,73.2348,74.1702,71.4382,72.3625,177674
2024-02-02,SP036,79.9687,81.3662,79.1509,80.5426,155171
2024-02-02,SP037,70.9525,72.267,70.3212,71.6296,132921
2024-02-02,SP038,76.4433,77.032,75.3324,75.9171,195186
2024-02-02,SP039,81.1165,83.9934,79.8599,82.7121,226278
2024-02-02,SP040,76.6892,81.257,75.1534,79.6616,229684
2024-02-02,SP041,73.3712,74.3379,72.6185,73.5831,184008
2024-02-02,SP042,89.0714,90.2456,85.9711,87.1195,163023
2024-02-02,SP043,85.4826,87.3902,84.6328,86.53,124104
2024-02-02,SP044,85.1299,86.9655,84.0857,85.9118,127621
2024-02-02,SP045,89.8237,92.1494,88.4401,90.7515,110905
2024-02-02,SP046,83.8906,87.511,82.1452,85.7273,256847
2024-02-02,SP047,84.4323,85.7089,83.7138,84.9857,224958
2024-02-05,SP000,34.9815,35.2849,34.2914,34.5914,182011
2024-02-05,SP001,37.588,37.7881,37.3527,37.5526,180437
2024-02-05,SP002,37.6657,37.9229,37.415,37.6721,279241
2024-02-05,SP003,39.7369,40.696,39.2581,40.2116,209355
2024-02-05,SP004,38.7558,39.6412,38.2377,39.1182,132769
2024-02-05,SP005,40.5883,40.9964,39.9445,40.3501,190154
2024-02-05,SP006,41.3793,41.9399,41.0405,41.5993,191079
2024-02-05,SP007,44.957,45.3254,44.6022,44.9705,145460
2024-02-05,SP008,45.1631,46.13,44.6565,45.6183,248554
2024-02-05,SP009,46.1354,46.793,44.9527,45.6026,186099
2024-02-05,SP010,45.4098,46.4604,44.8915,45.9361,240954
2024-02-05,SP011,43.9856,45.6914,43.2071,44.8968,170975
2024-02-05,SP012,47.7144,49.707,47.0565,49.031,343600
2024-02-05,SP013,47.7553,48.9772,47.1326,48.3467,225187
2024-02-05,SP014,53.262,55.7441,52.1705,54.6246,308551
2024-02-05,SP015,47.6161,47.9753,46.9633,47.3203,188154
2024-02-05,SP016,54.594,55.1491,54.0921,54.6467,181243
2024-02-05,SP017,48.9045,50.3321,48.3137,49.7313,169383
2024-02-05,SP018,55.622,55.8274,55.4167,55.6221,211930
2024-02-05,SP019,57.3737,57.9841,56.8935,57.5028,75198
2024-02-05,SP020,50.0385,50.471,49.7757,50.2073,238251
2024-02-05,SP021,58.0915,59.3129,57.4672,58.6822,129878
2024-02-05,SP022,61.7218,62.8629,61.1991,62.335,254373
2024-02-05,SP023,60.999,61.9782,59.1362,60.101,365021
2024-02-05,SP024,60.3117,61.2906,57.6553,58.6066,215897
2024-02-05,SP025,60.5399,62.3305,59.635,61.4126,243372
2024-02-05,SP026,57.1571,57.6067,56.0899,56.5345,186195
2024-02-05,SP027,66.7908,67.322,66.2136,66.7445,249497
2024-02-05,SP028,69.7944,70.462,68.8339,69.4986,101690
2024-02-05,SP029,60.6615,61.7529,60.0718,61.1584,229508
2024-02-05,SP030,66.7344,67.5867,66.1258,66.9758,174045
2024-02-05,SP031,64.7037,65.2349,63.8339,64.3623,263062
2024-02-05,SP032,69.1173,70.0098,68.684,69.5736,129999
2024-02-05,SP033,70.1404,71.6016,69.3434,70.7972,182740
2024-02-05,SP034,67.0227,67.8508,66.6647,67.4904,121567
2024-02-05,SP035,72.4469,74.4429,71.4749,73.4572,176631
2024-02-05,SP036,80.5517,81.3979,79.2909,80.1327,140436
2024-02-05,SP037,71.7714,72.5796,71.3031,72.1091,133472
2024-02-05,SP038,75.89,76.1507,75.6503,75.911,172382
2024-02-05,SP039,82.7984,83.6878,81.1938,82.0755,235744
2024-02-05,SP040,79.5406,81.3416,75.6272,77.3792,210592
2024-02-05,SP041,73.6049,74.4679,71.5121,72.3604,192722
2024-02-05,SP042,87.2127,88.3839,86.6593,87.8266,144210
2024-02-05,SP043,86.3842,88.6524,85.1991,87.4526,117585
2024-02-05,SP044,86.1871,87.4286,83.6389,84.8614,122708
2024-02-05,SP045,90.7647,91.7036,90.0944,91.0313,103206
2024-02-05,SP046,85.5895,87.4276,84.8661,86.6949,186055
2024-02-05,SP047,85.0142,87.5195,83.7717,86.2589,231505
2024-02-06,SP000,34.4504,35.0732,33.3402,33.954,201237
2024-02-06,SP001,37.6055,38.6797,37.0278,38.0946,238234
2024-02-06,SP002,37.6939,38.5192,37.2336,38.0545,232313
2024-02-06,SP003,40.07,41.8489,39.4296,41.1906,268534
2024-02-06,SP004,39.1392,39.601,38.2005,38.6567,152448
2024-02-06,SP005,40.3769,40.8582,40.1168,40.5967,248126
2024-02-06,SP006,41.5578,42.1382,40.4587,41.0317,236159
2024-02-06,SP007,44.9694,45.3,44.3962,44.725,129598
2024-02-06,SP008,45.6013,46.5009,45.0419,45.9374,202732
2024-02-06,SP009,45.6432,46.0926,44.8617,45.3078,153168
2024-02-06,SP010,45.9472,46.9511,45.4041,46.4026,214764
2024-02-06,SP011,44.8711,45.1193,44.6969,44.9449,140630
2024-02-06,SP012,49.0182,49.4432,48.0006,48.4204,342710
2024-02-06,SP013,48.1408,48.988,47.8249,48.6687,205741
2024-02-06,SP014,54.4526,56.3873,53.782,55.7012,281562
2024-02-06,SP015,47.2373,47.6166,46.3895,46.7651,209034
2024-02-06,SP016,54.5374,56.1076,53.7801,55.3391,193144
2024-02-06,SP017,49.7452,50.6787,49.3141,50.2433,159831
2024-02-06,SP018,55.5862,56.0888,54.5886,55.0867,176662
2024-02-06,SP019,57.4328,57.8969,57.1731,57.6363,105329
2024-02-06,SP020,50.3579,51.1386,48.6104,49.3759,249847
2024-02-06,SP021,58.713,60.0282,58.0039,59.3118,129311
2024-02-06,SP022,62.4078,63.0017,61.6093,62.2012,219452
2024-02-06,SP023,60.1461,60.9421,58.6685,59.4553,371586
2024-02-06,SP024,58.6194,59.2969,58.2315,58.9071,158790
2024-02-06,SP025,61.2957,61.9494,60.4615,61.1132,222123
2024-02-06,SP026,56.4571,56.9266,56.2386,56.7072,176027
2024-02-06,SP027,66.5634,67.6401,66.1623,67.235,260254
2024-02-06,SP028,69.5752,70.459,68.9782,69.8596,105095
2024-02-06,SP029,60.9649,62.5943,60.1665,61.7852,248303
2024-02-06,SP030,67.0208,67.6046,65.6536,66.2305,209154
2024-02-06,SP031,64.3361,64.8432,63.906,64.4127,267107
2024-02-06,SP032,69.4768,70.4347,68.9331,69.8878,130031
2024-02-06,SP033,70.9841,72.9884,69.9646,71.9549,186010
2024-02-06,SP034,67.4195,68.1753,67.0437,67.7974,116544
2024-02-06,SP035,73.5274,74.1832,72.045,72.6933,173430
2024-02-06,SP036,79.9662,80.6296,79.3741,80.037,149176
2024-02-06,SP037,72.2366,72.6736,71.6045,72.0403,138243
2024-02-06,SP038,76.0676,77.4977,72.689,74.0818,208723
2024-02-06,SP039,82.354,84.3586,81.2961,83.2886,216891
2024-02-06,SP040,77.7346,79.0367,76.7227,78.0211,183357
2024-02-06,SP041,72.3367,73.2169,70.7046,71.5755,179417
2024-02-06,SP042,87.6551,88.8722,86.8884,88.1016,153282
2024-02-06,SP043,87.7349,88.9213,84.387,85.5438,123278
2024-02-06,SP044,84.8471,85.5872,84.0017,84.7409,122204
2024-02-06,SP045,91.112,92.5066,88.4074,89.7816,91247
2024-02-06,SP046,86.6035,87.2023,85.9398,86.5382,201643
2024-02-06,SP047,86.5922,87.4961,84.1238,85.0112,235105
2024-02-07,SP000,34.0733,34.2129,33.8123,33.9514,158502
2024-02-07,SP001,38.1554,38.4169,37.8739,38.1352,182760
2024-02-07,SP002,37.9992,38.3916,37.8013,38.1927,231701
2024-02-07,SP003,41.2377,41.4523,40.775,40.9883,227254
2024-02-07,SP004,38.5888,38.8458,38.4548,38.7115,146735
2024-02-07,SP005,40.584,41.4251,40.1024,40.9392,241721
2024-02-07,SP006,41.101,42.2244,40.6314,41.7474,248151
2024-02-07,SP007,44.7398,45.0045,44.3986,44.6629,150360
2024-02-07,SP008,45.8276,46.1911,45.3819,45.7447,212022
2024-02-07,SP009,45.3044,46.4516,44.855,45.9955,187036
2024-02-07,SP010,46.3494,48.1032,45.5623,47.3,274512
2024-02-07,SP011,45.0269,45.4406,44.4295,44.8415,130421
2024-02-07,SP012,48.4174,48.924,48.1496,48.6549,278195
2024-02-07,SP013,48.5729,48.8906,48.2096,48.527,213449
2024-02-07,SP014,55.5163,56.2155,55.0853,55.7823,201949
2024-02-07,SP015,46.8168,47.024,46.5872,46.7943,184296
2024-02-07,SP016,55.4392,56.2886,53.7706,54.6073,201559
2024-02-07,SP017,50.2812,50.7754,49.8756,50.369,140906
2024-02-07,SP018,54.898,55.3592,54.144,54.6027,203814
2024-02-07,SP019,57.6317,59.0834,56.8124,58.2552,99581
2024-02-07,SP020,49.3893,49.5397,49.1584,49.3086,245894
2024-02-07,SP021,59.213,60.2413,56.9094,57.9151,147499
2024-02-07,SP022,62.1295,63.1624,60.1214,61.1378,263084
2024-02-07,SP023,59.5329,61.5897,58.5783,60.6177,390728
2024-02-07,SP024,58.9643,60.2675,58.3639,59.66,183271
2024-02-07,SP025,61.3211,61.5653,60.8144,61.0576,173699
2024-02-07,SP026,56.8064,57.7356,56.1398,57.0659,167573
2024-02-07,SP027,67.2758,67.6354,66.9518,67.3112,258694
2024-02-07,SP028,69.962,72.5632,68.7234,71.3009,132878
2024-02-07,SP029,61.8229,62.3385,60.706,61.2165,233121
2024-02-07,SP030,66.2987,66.6682,65.9379,66.3074,181360
2024-02-07,SP031,64.2319,65.7495,63.4195,64.9284,251700
2024-02-07,SP032,69.8916,71.2695,69.2236,70.5947,133491
2024-02-07,SP033,72.0109,73.938,71.0388,72.9531,183771
2024-02-07,SP034,67.6948,69.691,66.6709,68.6525,133592
2024-02-07,SP035,72.9219,75.0814,71.7082,73.8523,176475
2024-02-07,SP036,80.0755,80.5128,79.204,79.6389,171036
2024-02-07,SP037,71.9201,72.5696,70.8209,71.4663,127818
2024-02-07,SP038,74.0337,74.9072,73.6225,74.4935,180677
2024-02-07,SP039,83.5086,85.5092,82.3915,84.3805,215297
2024-02-07,SP040,78.266,78.9436,76.8805,77.5519,152219
2024-02-07,SP041,71.5852,72.4557,70.1776,71.0415,177512
2024-02-07,SP042,88.1722,90.6014,87.0538,89.4665,173283
2024-02-07,SP043,85.6532,87.0664,82.2074,83.5866,135631
2024-02-07,SP044,84.625,87.6326,83.4578,86.4404,130604
2024-02-07,SP045,89.508,90.8492,88.7742,90.1104,101213
2024-02-07,SP046,86.5367,87.2496,85.2177,85.9255,197202
2024-02-07,SP047,85.2164,86.1924,83.5497,84.5177,200817
2024-02-08,SP000,33.9762,34.7154,33.6762,34.4115,173106
2024-02-08,SP001,38.0835,38.5887,37.8406,38.3442,192745
2024-02-08,SP002,38.1406,38.5192,37.7055,38.0835,239605
2024-02-08,SP003,40.9134,41.8221,40.5593,41.4633,209884
2024-02-08,SP004,38.649,39.04,38.024,38.4125,132572
2024-02-08,SP005,40.9668,41.6177,40.652,41.3004,259321
2024-02-08,SP006,41.7838,42.2245,40.6416,41.0748,240519
2024-02-08,SP007,44.6994,46.2929,43.9726,45.5523,140892
2024-02-08,SP008,45.734,46.1976,45.1509,45.6134,227980
2024-02-08,SP009,46.1599,46.6619,44.7004,45.1919,190565
2024-02-08,SP010,47.2045,48.4646,44.3108,45.5262,248958
2024-02-08,SP011,44.6946,45.5611,44.2359,45.0984,145936
2024-02-08,SP012,48.6769,49.3138,47.1595,47.7847,306517
2024-02-08,SP013,48.5009,50.7118,47.6567,49.8442,249770
2024-02-08,SP014,55.8736,57.1204,52.933,54.1411,296195
2024-02-08,SP015,46.6603,47.5768,44.7357,45.6321,237839
2024-02-08,SP016,54.5394,55.1899,53.6045,54.2515,193175
2024-02-08,SP017,50.3898,51.7748,49.6623,51.038,167966
2024-02-08,SP018,54.463,55.0087,53.9549,54.5002,167890
2024-02-08,SP019,58.1591,59.6329,57.5147,58.9794,86538
2024-02-08,SP020,49.3048,50.514,48.7216,49.9235,294168
2024-02-08,SP021,57.9988,58.7478,57.5364,58.2831,151985
2024-02-08,SP022,61.2124,61.6686,60.7523,61.2085,193143
2024-02-08,SP023,60.7408,62.1164,56.8248,58.1416,454132
2024-02-08,SP024,59.6484,60.2099,59.264,59.8244,170935
2024-02-08,SP025,61.0952,61.7486,59.4121,60.0544,232100
2024-02-08,SP026,57.2801,57.5803,56.7051,57.004,170180
2024-02-08,SP027,67.4509,67.9328,66.4451,66.9232,277990
2024-02-08,SP028,71.2156,71.9194,70.7633,71.4655,121503
2024-02-08,SP029,61.4066,62.1852,59.1645,59.9243,236889
2024-02-08,SP030,66.1051,66.7524,65.069,65.7125,204622
2024-02-08,SP031,64.8885,65.89,62.8149,63.7996,271915
2024-02-08,SP032,70.5136,71.1313,69.3237,69.9364,124905
2024-02-08,SP033,72.9409,74.7875,72.0417,73.8768,171900
2024-02-08,SP034,68.5213,70.1943,64.8819,66.5056,141195
2024-02-08,SP035,73.5498,74.2412,72.2656,72.9514,186080
2024-02-08,SP036,79.2894,80.089,78.7116,79.5096,138939
2024-02-08,SP037,71.8457,72.5199,70.6313,71.3004,140273
2024-02-08,SP038,74.2969,74.8884,73.4325,74.0219,175107
2024-02-08,SP039,84.4163,86.1057,80.7501,82.3991,248764
2024-02-08,SP040,77.7316,78.919,75.1067,76.2718,160649
2024-02-08,SP041,70.8909,72.4273,67.4934,68.9885,203146
2024-02-08,SP042,89.4647,90.2669,88.7458,89.5473,133881
2024-02-08,SP043,83.8048,85.0111,82.9365,84.1392,119756
2024-02-08,SP044,86.6925,87.6445,84.9361,85.8792,124380
2024-02-08,SP045,90.1714,90.7166,89.3859,89.9297,94814
2024-02-08,SP046,85.9662,87.3346,85.2472,86.6103,212262
2024-02-08,SP047,84.4325,86.134,80.4147,82.0686,251528
2024-02-09,SP000,34.4372,34.8773,33.2905,33.7215,199150
2024-02-09,SP001,38.2418,38.6545,37.5685,37.9783,217823
2024-02-09,SP002,38.126,38.4268,37.5209,37.8193,277207
2024-02-09,SP003,41.616,41.7728,41.3071,41.4632,200117
2024-02-09,SP004,38.4819,38.5932,38.3222,38.4334,131695
2024-02-09,SP005,41.2025,42.0203,40.8127,41.6265,269243
2024-02-09,SP006,41.0342,41.1905,40.9187,41.0749,190914
2024-02-09,SP007,45.5435,46.228,44.0578,44.7301,133753
2024-02-09,SP008,45.4968,47.5259,44.6011,46.6083,250982
2024-02-09,SP009,45.2073,45.4954,44.8371,45.1246,152747
2024-02-09,SP010,45.4237,46.7369,44.8116,46.1156,236574
2024-02-09,SP011,45.1975,45.7797,43.6387,44.2082,170115
2024-02-09,SP012,47.7691,48.1009,47.576,47.9072,289971
2024-02-09,SP013,49.7025,51.906,48.953,51.1349,259447
2024-02-09,SP014,54.3232,55.0629,52.8402,53.5696,204294
2024-02-09,SP015,45.5535,46.4456,43.6275,44.499,206586
2024-02-09,SP016,54.1457,55.4035,53.638,54.8888,191657
2024-02-09,SP017,51.1286,51.9582,49.2842,50.097,168265
2024-02-09,SP018,54.475,55.5497,52.2314,53.2826,227865
2024-02-09,SP019,58.9882,59.3174,58.7277,59.0566,89138
2024-02-09,SP020,49.9642,50.7642,47.953,48.7332,282303
2024-02-09,SP021,58.51,59.0747,57.002,57.5575,142697
2024-02-09,SP022,61.3674,62.0753,59.9402,60.6397,279432
2024-02-09,SP023,58.0405,58.6532,56.7827,57.3886,375829
2024-02-09,SP024,59.842,61.0237,57.3589,58.5143,204133
2024-02-09,SP025,60.1244,61.3367,59.4707,60.6771,219474
2024-02-09,SP026,57.168,58.3643,53.9532,55.1064,214750
2024-02-09,SP027,66.9966,67.6113,66.5595,67.173,252010
2024-02-09,SP028,71.4061,72.802,70.7315,72.1207,122428
2024-02-09,SP029,60.1684,62.4179,59.1779,61.407,286308
2024-02-09,SP030,65.774,66.2153,65.2755,65.7164,190014
2024-02-09,SP031,63.755,64.4737,62.6168,63.3307,231511
2024-02-09,SP032,69.7757,70.3989,69.3134,69.9355,120903
2024-02-09,SP033,73.9446,74.6112,73.3211,73.9874,164302
2024-02-09,SP034,66.4334,66.8424,65.8122,66.2199,122217
2024-02-09,SP035,73.0753,74.5636,72.1987,73.6798,155187
2024-02-09,SP036,79.3619,81.0931,78.543,80.2648,179432
2024-02-09,SP037,71.3077,72.4414,70.6458,71.7751,130276
2024-02-09,SP038,74.0452,74.592,73.4969,74.0437,167543
2024-02-09,SP039,82.4066,85.2957,81.0881,83.9524,227940
2024-02-09,SP040,76.3889,76.9048,75.8013,76.3168,152426
2024-02-09,SP041,68.935,69.5525,68.4448,69.0614,192847
2024-02-09,SP042,89.6371,91.1522,88.8809,90.3896,153853
2024-02-09,SP043,84.0703,85.9467,83.044,84.9101,123052
2024-02-09,SP044,85.934,86.9395,83.6251,84.6151,123352
2024-02-09,SP045,90.1664,91.1555,88.4822,89.4636,99011
2024-02-09,SP046,86.7565,87.1439,86.3222,86.7093,206277
2024-02-09,SP047,81.9862,82.7693,80.4064,81.1818,226256
2024-02-12,SP000,33.7223,34.444,33.3263,34.0442,161326
2024-02-12,SP001,38.0268,39.4986,37.3157,38.7735,241907
2024-02-12,SP002,37.7231,38.3825,36.49,37.1393,256805
2024-02-12,SP003,41.4207,41.859,40.7239,41.1594,230280
2024-02-12,SP004,38.3694,38.6404,38.2256,38.4961,125101
2024-02-12,SP005,41.6279,42.3589,41.2961,42.024,253158
2024-02-12,SP006,40.9701,41.4821,39.877,40.3816,274625
2024-02-12,SP007,44.8145,45.7729,44.2027,45.1563,136155
2024-02-12,SP008,46.6829,47.5997,46.1319,47.0444,208199
2024-02-12,SP009,45.1337,46.6469,44.5048,46.0058,157653
2024-02-12,SP010,46.0581,46.3481,45.6677,45.9571,190988
2024-02-12,SP011,44.2211,46.6342,43.2859,45.6684,178284
2024-02-12,SP012,47.9894,48.9227,47.3925,48.3216,285764
2024-02-12,SP013,51.1889,51.6042,50.5259,50.9392,182616
2024-02-12,SP014,53.5669,54.9273,52.8922,54.2441,220478
2024-02-12,SP015,44.4422,45.0763,44.0832,44.7151,207633
2024-02-12,SP016,54.935,55.9158,52.6282,53.5848,188446
2024-02-12,SP017,50.1255,51.4509,49.3765,50.6933,163382
2024-02-12,SP018,53.2188,54.9391,52.3845,54.091,209316
2024-02-12,SP019,59.151,59.4762,58.5785,58.9024,94321
2024-02-12,SP020,48.576,49.9694,47.9552,49.3388,250358
2024-02-12,SP021,57.4195,59.8574,56.3406,58.7534,151965
2024-02-12,SP022,60.6798,62.8511,59.5869,61.7392,265750
2024-02-12,SP023,57.4598,58.5118,56.9609,58.0081,337033
2024-02-12,SP024,58.4602,59.4336,57.8416,58.8112,173589
2024-02-12,SP025,60.5118,61.2401,59.0786,59.7983,217798
2024-02-12,SP026,55.0741,55.8344,54.5869,55.3448,157888
2024-02-12,SP027,67.2896,67.9586,66.1697,66.8342,289517
2024-02-12,SP028,72.1457,74.413,71.1107,73.3606,118423
2024-02-12,SP029,61.4452,62.9871,60.6225,62.1548,252267
2024-02-12,SP030,65.7998,66.1176,65.3298,65.6469,183664
2024-02-12,SP031,63.3564,64.1556,61.3887,62.173,314865
2024-02-12,SP032,70.0663,71.76,69.2132,70.8967,124031
2024-02-12,SP033,73.8734,74.6081,73.4778,74.2107,171191
2024-02-12,SP034,66.1417,66.4058,65.8493,66.1133,112195
2024-02-12,SP035,73.4622,75.0273,72.7784,74.3353,157067
2024-02-12,SP036,80.0183,82.4769,78.9228,81.3629,150892
2024-02-12,SP037,71.654,73.8368,70.8199,72.9873,162639
2024-02-12,SP038,74.2058,75.2642,73.6312,74.6859,148525
2024-02-12,SP039,83.8541,84.4442,82.9522,83.5401,224032
2024-02-12,SP040,76.1707,78.7216,74.9555,77.4854,181893
2024-02-12,SP041,68.983,69.3518,68.6771,69.0456,155359
2024-02-12,SP042,90.3443,90.6175,90.0664,90.3396,132373
2024-02-12,SP043,84.9755,85.8514,83.2263,84.0931,111949
2024-02-12,SP044,84.681,86.1247,83.7967,85.2346,116403
2024-02-12,SP045,89.4179,94.6304,87.229,92.3693,120322
2024-02-12,SP046,86.852,89.9955,85.5606,88.677,245961
2024-02-12,SP047,81.2737,83.239,80.3203,82.2739,227415
2024-02-13,SP000,34.0034,34.57,32.8334,33.3897,172178
2024-02-13,SP001,38.7577,38.909,38.5991,38.7503,151191
2024-02-13,SP002,37.0029,37.2827,36.8549,37.1342,232082
2024-02-13,SP003,41.0491,41.7357,40.8024,41.4864,189724
2024-02-13,SP004,38.5473,38.7608,38.379,38.5922,122583
2024-02-13,SP005,41.9568,43.2567,41.4647,42.7551,293297
2024-02-13,SP006,40.4186,40.8296,40.136,40.5461,222326
2024-02-13,SP007,44.9556,45.5598,44.5822,45.1845,114118
2024-02-13,SP008,46.8782,47.1564,46.7385,47.0163,204592
2024-02-13,SP009,46.0575,46.3145,45.8324,46.0892,156887
2024-02-13,SP010,45.9673,46.1853,45.528,45.745,223493
2024-02-13,SP011,45.7543,46.2815,44.896,45.4193,128988
2024-02-13,SP012,48.4872,49.2708,46.5743,47.3393,335823
2024-02-13,SP013,51.0606,51.7241,49.2531,49.9015,228787
2024-02-13,SP014,54.3749,54.5348,54.1564,54.3162,217391
2024-02-13,SP015,44.7507,45.265,43.4707,43.9761,210282
2024-02-13,SP016,53.5509,54.4109,53.0209,53.8776,199509
2024-02-13,SP017,50.6941,51.0934,49.8244,50.22,153955
2024-02-13,SP018,54.2227,54.7471,52.8538,53.37,185287
2024-02-13,SP019,58.9892,59.6791,57.8606,58.5453,91366
2024-02-13,SP020,49.1988,49.7502,48.9472,49.4971,234615
2024-02-13,SP021,58.6766,59.3215,57.0873,57.7217,153027
2024-02-13,SP022,61.7975,62.0829,61.238,61.5221,216869
2024-02-13,SP023,58.2457,59.3471,55.1128,56.1751,415029
2024-02-13,SP024,58.6333,59.0455,58.276,58.6879,168271
2024-02-13,SP025,59.6363,60.3362,58.6589,59.3555,217302
2024-02-13,SP026,55.3462,55.9194,54.4197,54.9891,164860
2024-02-13,SP027,66.8145,69.7316,65.4966,68.3827,337422
2024-02-13,SP028,73.3693,74.9481,72.4551,74.0258,122983
2024-02-13,SP029,62.0288,62.7693,60.3934,61.1231,266287
2024-02-13,SP030,65.7209,66.3978,64.3208,64.9901,204000
2024-02-13,SP031,62.2138,62.4882,61.8193,62.0932,226640
2024-02-13,SP032,70.7833,71.8007,68.7911,69.7943,143627
2024-02-13,SP033,74.2361,75.67,71.0495,72.4488,203535
2024-02-13,SP034,65.9826,66.6456,64.5285,65.1835,118549
2024-02-13,SP035,74.0523,75.4281,73.4445,74.8141,155806
2024-02-13,SP036,81.6318,82.3885,80.0121,80.7607,155424
2024-02-13,SP037,72.98,74.7757,72.2131,73.9982,153042
